id,title,release_date,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,runtime,vote_average,vote_count,popularity,budget,revenue,tagline,director,producer_1,producer_2,producer_3,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,overview,original_language,homepage,backdrop_path,poster_path,collection_name,keywords,adult_content
121,The Lord of the Rings: The Two Towers,2002-12-18,Adventure,Fantasy,Action,,,,179,8.4,22337,5.486,79000000,926287400,The fellowship is broken. The power of darkness grows...,Peter Jackson,Peter Jackson,Barrie M. Osborne,Fran Walsh,Elijah Wood,Ian McKellen,Viggo Mortensen,Sean Astin,Andy Serkis,John Rhys-Davies,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",en,http://www.lordoftherings.net/,/jfEOzpsjc6JDlKhUHb4toWQPt.jpg,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,The Lord of the Rings Collection,"mission, army, based on novel or book, orcs, elves, dwarf, magic, obsession, bravery, castle, reincarnation, sequel, battle, brutality, guide, split personality, marsh, fantasy world, wizard, journey, ring, live action and animation, hero's journey, high fantasy, wraith, sword and sorcery, complex, trekking, evil spell, good versus evil, creatures, trees, winged creatures, hobbits",False
4935,Howl's Moving Castle,2004-09-09,Fantasy,Animation,Adventure,,,,119,8.397,10155,4.638,24000000,236049757,The two lived there.,Hayao Miyazaki,Toshio Suzuki,Tomohiko Ishii,,Chieko Baisho,Takuya Kimura,Akihiro Miwa,Tatsuya Gashûin,Ryunosuke Kamiki,Mitsunori Isaki,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",ja,,/nv5wwZou159v5OC61i4ElR7OqyY.jpg,/23hUJh7JdO23SpgUB5oiFDQk2wX.jpg,,"witch, flying, rain, castle, scarecrow, body exchange, hatter, bakery, curse, steampunk, demon, anime, based on young adult novel, fantasy, adventure",False
324857,Spider-Man: Into the Spider-Verse,2018-12-06,Animation,Action,Adventure,Science Fiction,,,117,8.4,15968,5.021,90000000,384298736,More than one wears the mask.,Rodney Rothman,Phil Lord,Avi Arad,Christopher Miller,Shameik Moore,Jake Johnson,Hailee Steinfeld,Mahershala Ali,Brian Tyree Henry,Lily Tomlin,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",en,https://www.sonypictures.com/movies/spidermanintothespiderverse,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,Spider-Man: Spider-Verse Collection,"superhero, based on comic, aftercreditsstinger, alternate universe",False
1891,The Empire Strikes Back,1980-05-20,Adventure,Action,Science Fiction,,,,124,8.4,17246,3.659,18000000,538400000,The Star Wars saga continues.,Irvin Kershner,Gary Kurtz,Howard G. Kazanjian,Rick McCallum,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,David Prowse,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",en,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,/dMZxEdrWIzUmUoOz2zvmFuutbj7.jpg,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,Star Wars Collection,"rebellion, android, spacecraft, asteroid, rebel, space battle, snowstorm, space colony, swamp, space opera, nostalgic, artic, excited",False
704264,Primal: Tales of Savagery,2019-11-21,Action,Adventure,Animation,Drama,,,85,8.4,328,3.541,0,0,,Genndy Tartakovsky,,,,Aaron LaPlante,Jon Olson,Bryan Andrews,Darrick Bachman,,,"Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",en,,/uBZQOYZLIU9dBmd62fdzBAoropu.jpg,/9NBBkdxH0TjQEBSN2AzeE1sgsF9.jpg,,,False
1058694,Radical,2023-10-19,Drama,,,,,,126,8.4,444,3.574,10000000,21761164,Think for yourself.,Christopher Zalla,Ben Odell,Joshua Davis,Eugenio Derbez,Eugenio Derbez,Daniel Haddad,Jennifer Trejo,Mia Fernanda Solis,Danilo Guardiola Escobar,Gilberto Barraza,"In a Mexican border town plagued by neglect, corruption, and violence, a frustrated teacher tries an unorthodox new method to break through his students’ apathy and unlock their curiosity, their potential... and perhaps even their genius.",es,https://www.radical.movie,/gutU32BiBxJvJdzLv5RWC9hQhNh.jpg,/eGMkkbG85JUyXQEsbZKSnBrymts.jpg,,"usa–mexico border, teachers and students, border town, inspirational",False
724089,Gabriel's Inferno: Part II,2020-07-31,Romance,Drama,,,,,106,8.4,1518,1.752,0,0,,Tosca Musk,Michael Buttiglieri,,,Melanie Zanetti,Giulio Berruti,James Andrew Fraser,Margaux Brooke,Agnes Albright,Purva Bedi,"Professor Gabriel Emerson finally learns the truth about Julia Mitchell's identity, but his realization comes a moment too late. Julia is done waiting for the well-respected Dante specialist to remember her and wants nothing more to do with him. Can Gabriel win back her heart before she finds love in another's arms?",en,https://watch.passionflix.com/watch/f299fa17-5a2b-4fee-b53a-a4651747431b,/jtAI6OJIWLWiRItNSZoWjrsUtmi.jpg,/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,Gabriel's Inferno Collection,based on novel or book,False
378064,A Silent Voice: The Movie,2016-09-17,Animation,Drama,Romance,,,,129,8.383,4051,4.308,0,30819442,Sometimes the answer is as simple as learning to listen.,Naoko Yamada,Toshio Iizuka,Shinichi Nakamura,Mikio Uetsuki,Miyu Irino,Saori Hayami,Aoi Yuki,Kensho Ono,Yuki Kaneko,Yui Ishikawa,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",ja,http://asilentvoice.com.au/,/q5HZvtyqG8Vz39Ee9uTQbLeEml.jpg,/tuFaWiqX0TXoWu7DGNcmX3UW7sT.jpg,,"high school, friendship, suicide, suicide attempt, deaf, bullying, coming of age, school, based on manga, adult animation, woman director, sign languages, shounen, anime, social anxiety, japanese high school, japanese school, serious, depressing",False
770156,Lucy Shimmers and the Prince of Peace,2020-10-19,Drama,Family,,,,,87,8.4,300,3.542,0,0,,Rob Diamond,Rob Diamond,,,Scarlett Diamond,Adam Hightower,Vincent Vargas,Tara Barrett,Madison Bills,Aaron J. Owen,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,en,,/7KR1nKGaYqPuFBnqP7XBIX0DZlR.jpg,/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,,"faith, peace, prince, christmas, jesus christ, christian faith",False
423,The Pianist,2002-09-17,Drama,War,,,,,150,8.379,9393,5.026,35000000,120098945,Music was his passion. Survival was his masterpiece.,Roman Polanski,Alain Sarde,Robert Benmussa,Roman Polanski,Adrien Brody,Thomas Kretschmann,Frank Finlay,Maureen Lipman,Emilia Fox,Ed Stoppard,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",en,http://www.thepianistmovie.com/,/dVr11o9or7AS8AMPfwjSpEU83iU.jpg,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,,"concert, nazi, resistance, warsaw ghetto, polish resistance, homeland, holocaust (shoah), hunger, world war ii, prisoner of war, ghetto, deportation, jew persecution, liberation, biography, survival, based on memoir or autobiography, pianist, poland",False
761053,Gabriel's Inferno: Part III,2020-11-19,Romance,Drama,,,,,102,8.4,1057,3.792,0,0,,Tosca Musk,Lino Ruggiero,Michael Buttiglieri,,Melanie Zanetti,Giulio Berruti,Rhett Wellington Ramirez,James Andrew Fraser,Margaux Brooke,Pat Asanti,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,en,,/fQq1FWp1rC89xDrRMuyFJdFUdMd.jpg,/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,Gabriel's Inferno Collection,,False
255709,Hope,2013-10-02,Drama,,,,,,122,8.4,757,3.533,0,0,We won't let her shed tears again.,Lee Joon-ik,Byun Bong-hyun,Seong Chang-yeon,,Sul Kyung-gu,Uhm Ji-won,Lee Re,Kim Sang-ho,Kim Hae-sook,Ra Mi-ran,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",ko,,/4Nx40jwpoTHPjCWNGoaZ6kaoGxa.jpg,/x9yjkm9gIz5qI5fJMUTfBnWiB2o.jpg,,"child abuse, hope, based on true story, sexual assault, south korea",False
244786,Whiplash,2014-10-10,Drama,Music,,,,,107,8.375,15463,8.388,3300000,50307484,The road to greatness can take you to the edge.,Damien Chazelle,Jason Blum,Helen Estabrook,David Lancaster,Miles Teller,J.K. Simmons,Paul Reiser,Melissa Benoist,Austin Stowell,Nate Lang,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",en,https://www.sonyclassics.com//film//whiplash#,/bF8eIIIJJoMZf2mFibAejqEGQcX.jpg,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,,"new york city, concert, jazz, musician, obsession, music teacher, conservatory, drums, montage, perfectionist, perfection, public humiliation, jazz band, young adult, music school, based on short, drummer",False
807,Se7en,1995-09-22,Crime,Mystery,Thriller,,,,127,8.374,21490,5.739,33000000,327311859,Seven deadly sins. Seven ways to die.,David Fincher,Phyllis Carlyle,Arnold Kopelson,,Morgan Freeman,Brad Pitt,Gwyneth Paltrow,John Cassini,Peter Crombie,Reg E. Cathey,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",en,http://www.sevenmovie.com/,/p1PLSI5Nw2krGxD7X4ulul1tDAk.jpg,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,,"rage and hate, police, s.w.a.t., sadism, self-fulfilling prophecy, psychopath, detective, investigation, insomnia, murder, serial killer, religion, shootout, corpse, macabre, seven deadly sins, depravity, neo-noir, sinister, ambiguous, ominous, seven: los siete pecados capitales",False
27205,Inception,2010-07-15,Action,Science Fiction,Adventure,,,,148,8.369,37188,7.032,160000000,839030630,Your mind is the scene of the crime.,Christopher Nolan,Christopher Nolan,Emma Thomas,Kanjirô Sakura,Leonardo DiCaprio,Joseph Gordon-Levitt,Ken Watanabe,Tom Hardy,Elliot Page,Dileep Rao,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",en,https://www.warnerbros.com/movies/inception,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,/ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,,"rescue, mission, dreams, airplane, paris, france, virtual reality, kidnapping, philosophy, spy, allegory, manipulation, car crash, heist, memory, architecture, los angeles, california, dream world, subconscious, awestruck, complicated, powerful",False
620249,The Legend of Hei,2019-08-27,Animation,Fantasy,Action,,,,102,8.4,379,3.789,0,48045728,One Small Spirit Will Determine the Fate of the World.,MTJJ,Cong Fangbing,Ma Whenzhuo,,Shan Xin,Liu Mingyue,Hao Xianghai,Ding Dang,Yuntu Cao,Sheng Feng,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.",zh,https://luoxiaohei-movie.com/,/aVFx1VtlOxR3v0ADEatalXOvwbu.jpg,/4jfbKKLpqts3i2h2obkrONcjTg1.jpg,The Legend of Hei Collection,"monster, magic, cat, shapeshifting, dilemma, betrayal, animals, environmental, journey, anime, wandering",False
372754,Dou kyu sei – Classmates,2016-02-20,Romance,Animation,,,,,61,8.351,399,3.536,0,0,"Sincerely, Slowly, Falling in Love.",Shoko Nakamura,Shizuka Kurosaki,,,Kenji Nojima,Hiroshi Kamiya,Hideo Ishikawa,Yurino,,,"Rihito Sajo, an honor student with a perfect score on the entrance exam and Hikaru Kusakabe, in a band and popular among girls, would have never crossed paths. Until one day they started talking at the practice for their school’s upcoming chorus festival. After school, the two meet regularly, as Hikaru helps Rihito to improve his singing skills. While they listen to each other’s voice and harmonize, their hearts start to beat together.",ja,http://doukyuseimovie.com/,/tLmyP7akYmxLwyfTEt2qyj2sOR3.jpg,/cIfRCA5wEvj9tApca4UDUagQEiM.jpg,,"high school, boys' choir, coming of age, slice of life, based on manga, anime, gay theme, boys' love (bl)",False
567,Rear Window,1954-08-01,Thriller,Mystery,,,,,112,8.35,6615,4.357,1000000,37042336,It only takes one witness to spoil the perfect crime.,Alfred Hitchcock,Alfred Hitchcock,,,James Stewart,Grace Kelly,Wendell Corey,Thelma Ritter,Raymond Burr,Judith Evelyn,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,en,,/zZvtZZXRnZ4Tdcs0QEWaZZcIWy8.jpg,/ILVF0eJxHMddjxeQhswFtpMtqx.jpg,,"nurse, isolation, photographer, suspicion of murder, wheelchair, girlfriend, salesman, neighbor, whodunit, convalescence, voyeurism, voyeur, missing wife, homebound, psychotic obsessions, suspicious behavior, flower bed, visiting nurse, the boy who cried wolf, admiring",False
274,The Silence of the Lambs,1991-02-14,Crime,Drama,Thriller,,,,119,8.3,16639,1.354,19000000,272742922,To enter the mind of a killer she must challenge the mind of a madman.,Jonathan Demme,Kenneth Utt,Edward Saxon,Ron Bozman,Jodie Foster,Anthony Hopkins,Scott Glenn,Ted Levine,Anthony Heald,Brooke Smith,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",en,,/aYcnDyLMnpKce1FOYUpZrXtgUye.jpg,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,The Hannibal Lecter Collection,"based on novel or book, kidnapping, psychopath, fbi, scientific study, murder, serial killer, psychological thriller, brutality, cannibal, psychiatrist, moth, virginia, disturbed, neo-noir, twisted, skinning, past history, suspenseful, psychological profiling",False
